total_episodes,episodes_with_ads,percentage_episodes_with_ads,total_sponsor_ads,total_ad_time,average_sponsor_length,average_ad_percentage_per_episode,avg_episode_ad_count,sponsor_time_map,sponsor_frequency_map,average_brand_repeat_rate,sorted_brands_by_frequency,sorted_brands_by_ad_time,clientId
5,5,100.0,6,1213.0,202.16666666666666,17.682321326332804,1.2,"{'airbnb.com': 100.0, 'slateauto.com': 10.0, 'slate.com': 37.0, 'cetaphil.com': 299.0, 'tesla.com': 357.0, 'neoncoat.com': 410.0}","{'airbnb.com': 1, 'slateauto.com': 1, 'slate.com': 1, 'cetaphil.com': 1, 'tesla.com': 1, 'neoncoat.com': 1}",1.0,"['airbnb.com', 'slateauto.com', 'slate.com', 'cetaphil.com', 'tesla.com', 'neoncoat.com']","['neoncoat.com', 'tesla.com', 'cetaphil.com', 'airbnb.com', 'slate.com', 'slateauto.com']",thebestoneyet
5,1,20.0,3,69.0,23.0,0.7976878612716762,0.6,"{'generousgiving.org': 12.0, 'crown.org': 42.0, 'stewards.com': 15.0}","{'generousgiving.org': 1, 'crown.org': 1, 'stewards.com': 1}",1.0,"['generousgiving.org', 'crown.org', 'stewards.com']","['crown.org', 'stewards.com', 'generousgiving.org']",theboundlessshow
5,4,80.0,10,186.0,18.6,1.006872197109878,2.0,"{'marvel.com': 5.0, 'visitusvi.com': 6.0, 'msllegal.com': 5.0, 'pcrichard.com': 9.0, 'monsterenergy.com': 23.0, 'backmarket.com': 47.0, 'welink.com': 5.0, 'mercedes-benz.com': 71.0, 'qualcomm.com': 15.0}","{'marvel.com': 1, 'visitusvi.com': 1, 'msllegal.com': 1, 'pcrichard.com': 1, 'monsterenergy.com': 1, 'backmarket.com': 2, 'welink.com': 1, 'mercedes-benz.com': 1, 'qualcomm.com': 1}",1.1111111111111112,"['backmarket.com', 'marvel.com', 'visitusvi.com', 'msllegal.com', 'pcrichard.com', 'monsterenergy.com', 'welink.com', 'mercedes-benz.com', 'qualcomm.com']","['mercedes-benz.com', 'backmarket.com', 'monsterenergy.com', 'qualcomm.com', 'pcrichard.com', 'visitusvi.com', 'marvel.com', 'msllegal.com', 'welink.com']",thebreakfastclub
5,5,100.0,18,1069.0,59.388888888888886,6.349177657002763,3.6,"{'americanfinancing.net/owens': 139.0, 'cbdistillery.com': 67.0, 'pdsdebt.com': 75.0, 'buyrapp.com': 23.0, 'riverbendranch.com': 79.0, 'paleovalley.com/candis': 58.0, 'getjackedup.com': 61.0, 'americanfinancing.net': 112.0, 'candacelikesgold.com': 60.0, 'twwc.health': 61.0, 'takelean.com': 62.0, 'puretalk.com/owens': 51.0, 'shopbeam.com': 73.0, 'groundnews.com/candace': 83.0, 'twwc.health/candis': 65.0}","{'americanfinancing.net/owens': 3, 'cbdistillery.com': 1, 'pdsdebt.com': 1, 'buyrapp.com': 1, 'riverbendranch.com': 1, 'paleovalley.com/candis': 1, 'getjackedup.com': 1, 'americanfinancing.net': 2, 'candacelikesgold.com': 1, 'twwc.health': 1, 'takelean.com': 1, 'puretalk.com/owens': 1, 'shopbeam.com': 1, 'groundnews.com/candace': 1, 'twwc.health/candis': 1}",1.2,"['americanfinancing.net/owens', 'americanfinancing.net', 'cbdistillery.com', 'pdsdebt.com', 'buyrapp.com', 'riverbendranch.com', 'paleovalley.com/candis', 'getjackedup.com', 'candacelikesgold.com', 'twwc.health', 'takelean.com', 'puretalk.com/owens', 'shopbeam.com', 'groundnews.com/candace', 'twwc.health/candis']","['americanfinancing.net/owens', 'americanfinancing.net', 'groundnews.com/candace', 'riverbendranch.com', 'pdsdebt.com', 'shopbeam.com', 'cbdistillery.com', 'twwc.health/candis', 'takelean.com', 'getjackedup.com', 'twwc.health', 'candacelikesgold.com', 'paleovalley.com/candis', 'puretalk.com/owens', 'buyrapp.com']",thecandaceowensshow
0,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],theconfessionals
5,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],thecontrarians
1,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],thedailysignal
5,3,60.0,3,178.0,59.333333333333336,2.1039047946214593,0.6,"{'eightsleep.com/dailystoic': 79.0, 'live.momentous.com': 49.0, 'betterhelp.com/dailystoic': 50.0}","{'eightsleep.com/dailystoic': 1, 'live.momentous.com': 1, 'betterhelp.com/dailystoic': 1}",1.0,"['eightsleep.com/dailystoic', 'live.momentous.com', 'betterhelp.com/dailystoic']","['eightsleep.com/dailystoic', 'betterhelp.com/dailystoic', 'live.momentous.com']",thedailystoic
5,1,20.0,1,20.0,20.0,0.10211896859841715,0.2,{'maximumfund.org': 20.0},{'maximumfund.org': 1},1.0,['maximumfund.org'],['maximumfund.org'],thedailyzeitgeist
5,1,20.0,1,4.0,4.0,0.0290065264684554,0.2,{'aviani.com': 4.0},{'aviani.com': 1},1.0,['aviani.com'],['aviani.com'],thedanzaproject
5,3,60.0,9,1488.0,165.33333333333334,9.042014167685023,1.8,"{'alloclae.com': 398.0, 'renuvion.com': 138.0, 'sofwave.com': 204.0, 'letybo.com': 194.0, 'benev.com': 402.0, 'ultherapy.com': 22.0, 'younbeauty.com': 7.0, 'medicube.us': 6.0, 'cynosure.com': 117.0}","{'alloclae.com': 1, 'renuvion.com': 1, 'sofwave.com': 1, 'letybo.com': 1, 'benev.com': 1, 'ultherapy.com': 1, 'younbeauty.com': 1, 'medicube.us': 1, 'cynosure.com': 1}",1.0,"['alloclae.com', 'renuvion.com', 'sofwave.com', 'letybo.com', 'benev.com', 'ultherapy.com', 'younbeauty.com', 'medicube.us', 'cynosure.com']","['benev.com', 'alloclae.com', 'sofwave.com', 'letybo.com', 'renuvion.com', 'cynosure.com', 'ultherapy.com', 'younbeauty.com', 'medicube.us']",thedoctoryounshow
5,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],thedrewlaneshow
5,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],thedrphil
5,5,100.0,17,764.0,44.94117647058823,4.287005628949345,3.4,"{'advantagegold.com': 103.0, 'drinklnt.com': 109.0, 'justthrivehealth.com': 53.0, 'shopify.com/mylet': 58.0, 'growthday.com': 46.0, 'zocdoc.com': 48.0, 'betterhelp.com': 59.0, 'shipstation.com': 55.0, 'strawberry.me': 121.0, 'shipstation.com/mylet': 52.0, 'betterhelp.com/edhow': 60.0}","{'advantagegold.com': 4, 'drinklnt.com': 2, 'justthrivehealth.com': 2, 'shopify.com/mylet': 1, 'growthday.com': 1, 'zocdoc.com': 1, 'betterhelp.com': 1, 'shipstation.com': 1, 'strawberry.me': 2, 'shipstation.com/mylet': 1, 'betterhelp.com/edhow': 1}",1.5454545454545454,"['advantagegold.com', 'drinklnt.com', 'justthrivehealth.com', 'strawberry.me', 'shopify.com/mylet', 'growthday.com', 'zocdoc.com', 'betterhelp.com', 'shipstation.com', 'shipstation.com/mylet', 'betterhelp.com/edhow']","['strawberry.me', 'drinklnt.com', 'advantagegold.com', 'betterhelp.com/edhow', 'betterhelp.com', 'shopify.com/mylet', 'shipstation.com', 'justthrivehealth.com', 'shipstation.com/mylet', 'zocdoc.com', 'growthday.com']",theedmylettshow
5,5,100.0,24,641.0,26.708333333333332,4.950646616586381,4.8,"{'tonyhawk.com': 19.0, 'strayer.edu': 86.0, 'carvana.com': 56.0, 'dogfish.com': 52.0, 'honda.com': 142.0, 'paypal.com': 56.0, 'creditkarma.com': 50.0, 'chipotle.com': 56.0, 'ray-ban.com': 59.0, 'go.a.com/mvp-bundle': 23.0, 'paypal.com/payan4': 15.0, 'buffalotracedistillery.com': 27.0}","{'tonyhawk.com': 1, 'strayer.edu': 3, 'carvana.com': 2, 'dogfish.com': 2, 'honda.com': 5, 'paypal.com': 2, 'creditkarma.com': 2, 'chipotle.com': 2, 'ray-ban.com': 2, 'go.a.com/mvp-bundle': 1, 'paypal.com/payan4': 1, 'buffalotracedistillery.com': 1}",2.0,"['honda.com', 'strayer.edu', 'carvana.com', 'dogfish.com', 'paypal.com', 'creditkarma.com', 'chipotle.com', 'ray-ban.com', 'tonyhawk.com', 'go.a.com/mvp-bundle', 'paypal.com/payan4', 'buffalotracedistillery.com']","['honda.com', 'strayer.edu', 'ray-ban.com', 'carvana.com', 'paypal.com', 'chipotle.com', 'dogfish.com', 'creditkarma.com', 'buffalotracedistillery.com', 'go.a.com/mvp-bundle', 'tonyhawk.com', 'paypal.com/payan4']",thefacility
5,1,20.0,2,605.0,302.5,3.608708619147033,0.4,"{'factor75.com': 599.0, 'familytreedna.com': 6.0}","{'factor75.com': 1, 'familytreedna.com': 1}",1.0,"['factor75.com', 'familytreedna.com']","['factor75.com', 'familytreedna.com']",thefallline
5,3,60.0,3,56.0,18.666666666666668,0.2829778894111791,0.6,"{'livemomentous.com': 23.0, 'justthrivehealth.com': 11.0, 'shakewell.com': 22.0}","{'livemomentous.com': 1, 'justthrivehealth.com': 1, 'shakewell.com': 1}",1.0,"['livemomentous.com', 'justthrivehealth.com', 'shakewell.com']","['livemomentous.com', 'shakewell.com', 'justthrivehealth.com']",thegeniuslife
0,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],theglasscannon
5,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],theguiltyfeminist
0,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],thehitenshow
5,5,100.0,11,1949.0,177.1818181818182,12.034485792039357,2.2,"{'mitrix.bio': 595.0, '40yearsofzen.com': 268.0, 'https://aurowellness.com/': 598.0, 'aurowellness.com': 18.0, 'https://www.n1o1.com': 370.0, 'n1o1.com': 13.0, 'https://bit.ly/Nitric-Oxide-Product': 53.0, 'onethousandroads.com': 5.0, 'upgradelabs.com': 20.0, 'calroy.com': 4.0, 'stemregen.com': 5.0}","{'mitrix.bio': 1, '40yearsofzen.com': 1, 'https://aurowellness.com/': 1, 'aurowellness.com': 1, 'https://www.n1o1.com': 1, 'n1o1.com': 1, 'https://bit.ly/Nitric-Oxide-Product': 1, 'onethousandroads.com': 1, 'upgradelabs.com': 1, 'calroy.com': 1, 'stemregen.com': 1}",1.0,"['mitrix.bio', '40yearsofzen.com', 'https://aurowellness.com/', 'aurowellness.com', 'https://www.n1o1.com', 'n1o1.com', 'https://bit.ly/Nitric-Oxide-Product', 'onethousandroads.com', 'upgradelabs.com', 'calroy.com', 'stemregen.com']","['https://aurowellness.com/', 'mitrix.bio', 'https://www.n1o1.com', '40yearsofzen.com', 'https://bit.ly/Nitric-Oxide-Product', 'upgradelabs.com', 'aurowellness.com', 'n1o1.com', 'onethousandroads.com', 'stemregen.com', 'calroy.com']",thehumanupgrade
5,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],thejamessmith
5,4,80.0,4,49.0,12.25,0.6182041009897593,0.8,"{'jimforton.com/insiders': 41.0, 'jimfortin.com/insiders': 8.0}","{'jimforton.com/insiders': 3, 'jimfortin.com/insiders': 1}",2.0,"['jimforton.com/insiders', 'jimfortin.com/insiders']","['jimforton.com/insiders', 'jimfortin.com/insiders']",thejimfortinpodcast
5,3,60.0,5,325.0,65.0,0.6772628491709114,1.0,"{'betterhelp.com': 77.0, 'draftkings.com': 73.0, 'squarespace.com/ROGAN': 33.0, 'thefarmersdog.com': 66.0, 'ziprecruiter.com/rogan': 76.0}","{'betterhelp.com': 1, 'draftkings.com': 1, 'squarespace.com/ROGAN': 1, 'thefarmersdog.com': 1, 'ziprecruiter.com/rogan': 1}",1.0,"['betterhelp.com', 'draftkings.com', 'squarespace.com/ROGAN', 'thefarmersdog.com', 'ziprecruiter.com/rogan']","['betterhelp.com', 'ziprecruiter.com/rogan', 'draftkings.com', 'thefarmersdog.com', 'squarespace.com/ROGAN']",thejoerogan
5,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],theladyvanishes
1,1,100.0,1,238.0,238.0,19.349593495934958,1.0,{'amazon.com': 238.0},{'amazon.com': 1},1.0,['amazon.com'],['amazon.com'],thelazygenius
5,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],themagnusarchives
0,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],themandalore
5,5,100.0,18,1187.0,65.94444444444444,6.479000368855628,3.6,"{'vandycrisps.com': 80.0, 'armra.com': 66.0, 'baerskin.com': 111.0, 'gcu.edu': 53.0, 'puretalk.com': 46.0, 'getkikoff.com': 73.0, 'policygenius.com': 78.0, 'pockethose.com': 91.0, 'dailywireplus.com': 1.0, 'stopboxusa.com': 62.0, 'balanceofnature.com': 45.0, 'tnusa.com': 109.0, 'helixsleep.com': 86.0, 'expressvpn.com': 146.0, 'ammosquared.com': 56.0, 'everydaydose.com': 84.0}","{'vandycrisps.com': 1, 'armra.com': 1, 'baerskin.com': 1, 'gcu.edu': 1, 'puretalk.com': 1, 'getkikoff.com': 1, 'policygenius.com': 1, 'pockethose.com': 1, 'dailywireplus.com': 1, 'stopboxusa.com': 1, 'balanceofnature.com': 1, 'tnusa.com': 2, 'helixsleep.com': 1, 'expressvpn.com': 2, 'ammosquared.com': 1, 'everydaydose.com': 1}",1.125,"['tnusa.com', 'expressvpn.com', 'vandycrisps.com', 'armra.com', 'baerskin.com', 'gcu.edu', 'puretalk.com', 'getkikoff.com', 'policygenius.com', 'pockethose.com', 'dailywireplus.com', 'stopboxusa.com', 'balanceofnature.com', 'helixsleep.com', 'ammosquared.com', 'everydaydose.com']","['expressvpn.com', 'baerskin.com', 'tnusa.com', 'pockethose.com', 'helixsleep.com', 'everydaydose.com', 'vandycrisps.com', 'policygenius.com', 'getkikoff.com', 'armra.com', 'stopboxusa.com', 'ammosquared.com', 'gcu.edu', 'puretalk.com', 'balanceofnature.com', 'dailywireplus.com']",themasswatchshow
5,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],themelrobbins
5,5,100.0,21,1278.0,60.857142857142854,9.539103352837389,4.2,"{'birchgold.com': 123.0, 'balanceofnature.com': 64.0, 'jeremysrazors.com': 114.0, 'puretalk.com': 92.0, 'dailywire.com': 4.0, 'goodranchers.com': 88.0, 'oldglorybank.com': 85.0, 'dailywire.com/gift': 53.0, 'piquelife.com': 83.0, 'dailywireplus.com': 94.0, 'expressvpn.com': 81.0, 'leaffilter.com': 78.0, 'stopboxusa.com': 73.0, 'armra.com': 78.0, 'getkickoff.com': 79.0, 'takelean.com': 89.0}","{'birchgold.com': 2, 'balanceofnature.com': 1, 'jeremysrazors.com': 2, 'puretalk.com': 2, 'dailywire.com': 1, 'goodranchers.com': 1, 'oldglorybank.com': 1, 'dailywire.com/gift': 1, 'piquelife.com': 1, 'dailywireplus.com': 3, 'expressvpn.com': 1, 'leaffilter.com': 1, 'stopboxusa.com': 1, 'armra.com': 1, 'getkickoff.com': 1, 'takelean.com': 1}",1.3125,"['dailywireplus.com', 'birchgold.com', 'jeremysrazors.com', 'puretalk.com', 'balanceofnature.com', 'dailywire.com', 'goodranchers.com', 'oldglorybank.com', 'dailywire.com/gift', 'piquelife.com', 'expressvpn.com', 'leaffilter.com', 'stopboxusa.com', 'armra.com', 'getkickoff.com', 'takelean.com']","['birchgold.com', 'jeremysrazors.com', 'dailywireplus.com', 'puretalk.com', 'takelean.com', 'goodranchers.com', 'oldglorybank.com', 'piquelife.com', 'expressvpn.com', 'getkickoff.com', 'leaffilter.com', 'armra.com', 'stopboxusa.com', 'balanceofnature.com', 'dailywire.com/gift', 'dailywire.com']",themichaelknowlesshow
5,3,60.0,3,79.0,26.333333333333332,1.2114794077691917,0.6,{'coachwithrob.com': 79.0},{'coachwithrob.com': 3},3.0,['coachwithrob.com'],['coachwithrob.com'],themindsetmentor
0,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],themindsofmadness
5,3,60.0,6,375.0,62.5,4.963934761934097,1.2,"{'powercrunch.com': 39.0, 'celsius.com': 276.0, 'earthing.com': 25.0, '1800gotjunk.com': 4.0, 'theminimalists.com': 24.0, 'patreon.com/theminimalists': 7.0}","{'powercrunch.com': 1, 'celsius.com': 1, 'earthing.com': 1, '1800gotjunk.com': 1, 'theminimalists.com': 1, 'patreon.com/theminimalists': 1}",1.0,"['powercrunch.com', 'celsius.com', 'earthing.com', '1800gotjunk.com', 'theminimalists.com', 'patreon.com/theminimalists']","['celsius.com', 'powercrunch.com', 'earthing.com', 'theminimalists.com', 'patreon.com/theminimalists', '1800gotjunk.com']",theminimalists
5,1,20.0,1,4.0,4.0,0.016488046166529265,0.2,{'fanduel.com': 4.0},{'fanduel.com': 1},1.0,['fanduel.com'],['fanduel.com'],themismatch
5,2,40.0,3,131.0,43.666666666666664,0.9169035084467921,0.6,"{'bonitabonita.com': 108.0, 'bonitabonitawine.com': 11.0, 'deargaby.com/universe': 12.0}","{'bonitabonita.com': 1, 'bonitabonitawine.com': 1, 'deargaby.com/universe': 1}",1.0,"['bonitabonita.com', 'bonitabonitawine.com', 'deargaby.com/universe']","['bonitabonita.com', 'deargaby.com/universe', 'bonitabonitawine.com']",thenikkiandbrieshow
5,2,40.0,2,575.0,287.5,2.6199500918371212,0.4,"{'deltak9academy.com': 81.0, 'toxiclove.cc': 494.0}","{'deltak9academy.com': 1, 'toxiclove.cc': 1}",1.0,"['deltak9academy.com', 'toxiclove.cc']","['toxiclove.cc', 'deltak9academy.com']",theofficial
5,4,80.0,29,837.0,28.862068965517242,3.391495601185862,5.8,"{'ffb.com': 101.0, 'oplosclo.com': 27.0, 'riverwind.com': 126.0, 'loves.com': 73.0, 'ddierranch.com': 34.0, 'simplemodern.com': 126.0, 'schwabmeat.com': 110.0, 'pubdub.com': 67.0, 'insurikadirect.com': 45.0, 'opolisclothing.com': 10.0, 'diddieranch.com': 33.0, 'eatatthegar.com': 29.0, 'insurdirect.com': 26.0, 'diddierranch.com': 17.0, 'opisclo.com': 13.0}","{'ffb.com': 4, 'oplosclo.com': 2, 'riverwind.com': 3, 'loves.com': 3, 'ddierranch.com': 1, 'simplemodern.com': 3, 'schwabmeat.com': 3, 'pubdub.com': 2, 'insurikadirect.com': 2, 'opolisclothing.com': 1, 'diddieranch.com': 1, 'eatatthegar.com': 1, 'insurdirect.com': 1, 'diddierranch.com': 1, 'opisclo.com': 1}",1.9333333333333333,"['ffb.com', 'riverwind.com', 'loves.com', 'simplemodern.com', 'schwabmeat.com', 'oplosclo.com', 'pubdub.com', 'insurikadirect.com', 'ddierranch.com', 'opolisclothing.com', 'diddieranch.com', 'eatatthegar.com', 'insurdirect.com', 'diddierranch.com', 'opisclo.com']","['riverwind.com', 'simplemodern.com', 'schwabmeat.com', 'ffb.com', 'loves.com', 'pubdub.com', 'insurikadirect.com', 'ddierranch.com', 'diddieranch.com', 'eatatthegar.com', 'oplosclo.com', 'insurdirect.com', 'diddierranch.com', 'opisclo.com', 'opolisclothing.com']",theoklahomabreakdown
3,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],thepatmcafeeshow
5,1,20.0,1,62.0,62.0,0.722189866045428,0.2,{'fyi.com': 62.0},{'fyi.com': 1},1.0,['fyi.com'],['fyi.com'],theplaybook
5,4,80.0,4,80.0,20.0,0.6435999813558004,0.8,"{'alliecasazza.com/ceoclub': 6.0, 'lindywell.com': 56.0, 'alliecasazza.com': 11.0, 'peaktea.com': 7.0}","{'alliecasazza.com/ceoclub': 1, 'lindywell.com': 1, 'alliecasazza.com': 1, 'peaktea.com': 1}",1.0,"['alliecasazza.com/ceoclub', 'lindywell.com', 'alliecasazza.com', 'peaktea.com']","['lindywell.com', 'alliecasazza.com', 'peaktea.com', 'alliecasazza.com/ceoclub']",thepurposeshow
5,2,40.0,2,297.0,148.5,1.9738937687014793,0.4,"{'orangetheory.com': 5.0, 'quickbooks.intuit.com': 292.0}","{'orangetheory.com': 1, 'quickbooks.intuit.com': 1}",1.0,"['orangetheory.com', 'quickbooks.intuit.com']","['quickbooks.intuit.com', 'orangetheory.com']",therecapshow
5,3,60.0,5,139.0,27.8,0.7251264761188264,1.0,"{'goodyear.com': 44.0, 'geico.com': 42.0, 'underarmour.com': 53.0}","{'goodyear.com': 2, 'geico.com': 2, 'underarmour.com': 1}",1.6666666666666667,"['goodyear.com', 'geico.com', 'underarmour.com']","['underarmour.com', 'goodyear.com', 'geico.com']",therighttime
5,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],theringernbashow
5,5,100.0,8,422.0,52.75,4.943214447742229,1.6,"{'sierrapacificpartners.com': 104.0, 'therealjasonduncan.com/dub': 124.0, 'franbridgeconsulting.com': 11.0, 'therealjduna.com/constantcloser': 74.0, 'realjduna.com/constantcloser': 74.0, 'businessburnouttest.com': 35.0}","{'sierrapacificpartners.com': 1, 'therealjasonduncan.com/dub': 2, 'franbridgeconsulting.com': 2, 'therealjduna.com/constantcloser': 1, 'realjduna.com/constantcloser': 1, 'businessburnouttest.com': 1}",1.3333333333333333,"['therealjasonduncan.com/dub', 'franbridgeconsulting.com', 'sierrapacificpartners.com', 'therealjduna.com/constantcloser', 'realjduna.com/constantcloser', 'businessburnouttest.com']","['therealjasonduncan.com/dub', 'sierrapacificpartners.com', 'therealjduna.com/constantcloser', 'realjduna.com/constantcloser', 'businessburnouttest.com', 'franbridgeconsulting.com']",therootofallsuccess
2,2,100.0,7,314.0,44.857142857142854,6.568694518324696,3.5,"{'prolonlife.com': 42.0, '1775coffee.com/RUBIN': 81.0, 'sculptnation.com': 79.0, 'balanceofnature.com': 45.0, 'getkikoff.com/rubin': 58.0, '1775coffee.com': 9.0}","{'prolonlife.com': 1, '1775coffee.com/RUBIN': 2, 'sculptnation.com': 1, 'balanceofnature.com': 1, 'getkikoff.com/rubin': 1, '1775coffee.com': 1}",1.1666666666666667,"['1775coffee.com/RUBIN', 'prolonlife.com', 'sculptnation.com', 'balanceofnature.com', 'getkikoff.com/rubin', '1775coffee.com']","['1775coffee.com/RUBIN', 'sculptnation.com', 'getkikoff.com/rubin', 'balanceofnature.com', 'prolonlife.com', '1775coffee.com']",therubinreport
5,4,80.0,5,360.0,72.0,3.7492941956210624,1.0,"{'ucook.co.za': 320.0, 'sealandgear.com': 40.0}","{'ucook.co.za': 4, 'sealandgear.com': 1}",2.5,"['ucook.co.za', 'sealandgear.com']","['ucook.co.za', 'sealandgear.com']",theshiftclub
5,2,40.0,2,21.0,10.5,0.13705749505809708,0.4,"{'airforce.com': 8.0, 'mountaindew.com': 13.0}","{'airforce.com': 1, 'mountaindew.com': 1}",1.0,"['airforce.com', 'mountaindew.com']","['mountaindew.com', 'airforce.com']",theteamignitionshow
5,5,100.0,9,304.0,33.77777777777778,2.9810551038293003,1.8,"{'tommygmcgee.com': 46.0, 'testgames.co/tommy': 41.0, 'surfshark.com': 62.0, 'thereligionbusiness.com': 26.0, 'anydesk.com': 116.0, 'happinessexperiment.com': 13.0}","{'tommygmcgee.com': 3, 'testgames.co/tommy': 1, 'surfshark.com': 1, 'thereligionbusiness.com': 1, 'anydesk.com': 2, 'happinessexperiment.com': 1}",1.5,"['tommygmcgee.com', 'anydesk.com', 'testgames.co/tommy', 'surfshark.com', 'thereligionbusiness.com', 'happinessexperiment.com']","['anydesk.com', 'surfshark.com', 'tommygmcgee.com', 'testgames.co/tommy', 'thereligionbusiness.com', 'happinessexperiment.com']",thetommygshow
5,4,80.0,6,309.0,51.5,1.8795666677174954,1.2,"{'magicmind.com': 93.0, 'magicmind.com/underworldmf': 3.0, 'dupe.com': 76.0, 'ringboost.com': 66.0, 'indacloud.co': 71.0}","{'magicmind.com': 2, 'magicmind.com/underworldmf': 1, 'dupe.com': 1, 'ringboost.com': 1, 'indacloud.co': 1}",1.2,"['magicmind.com', 'magicmind.com/underworldmf', 'dupe.com', 'ringboost.com', 'indacloud.co']","['magicmind.com', 'dupe.com', 'indacloud.co', 'ringboost.com', 'magicmind.com/underworldmf']",theunderworldpodcast
5,1,20.0,2,271.0,135.5,1.7135630730319318,0.4,"{'thenaf.org': 27.0, 'harvard.com': 244.0}","{'thenaf.org': 1, 'harvard.com': 1}",1.0,"['thenaf.org', 'harvard.com']","['harvard.com', 'thenaf.org']",theunplannedpodcast
0,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],thevanished
5,1,20.0,1,67.0,67.0,0.18515959651789415,0.2,{'example.com': 67.0},{'example.com': 1},1.0,['example.com'],['example.com'],thewilderness
5,3,60.0,4,201.0,50.25,2.23966017359064,0.8,"{'stanford.edu': 47.0, 'hellofresh.com': 62.0, 'strawberry.me': 44.0, 'researchmatters.stanford.edu': 48.0}","{'stanford.edu': 1, 'hellofresh.com': 1, 'strawberry.me': 1, 'researchmatters.stanford.edu': 1}",1.0,"['stanford.edu', 'hellofresh.com', 'strawberry.me', 'researchmatters.stanford.edu']","['hellofresh.com', 'researchmatters.stanford.edu', 'stanford.edu', 'strawberry.me']",thinkfasttalksmart
0,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],throughline
5,5,100.0,13,1130.0,86.92307692307692,4.140468280043331,2.6,"{'zocdoc.com': 72.0, 'draftkings.com': 6.0, 'casino.draftkings.com': 126.0, 'cash.app': 106.0, 'joinbilt.com': 202.0, 'bluechew.com': 177.0, 'helixsleep.com': 78.0, 'hims.com': 118.0, 'quince.com': 128.0, 'zocdoc.com/belly': 117.0}","{'zocdoc.com': 1, 'draftkings.com': 1, 'casino.draftkings.com': 2, 'cash.app': 1, 'joinbilt.com': 2, 'bluechew.com': 2, 'helixsleep.com': 1, 'hims.com': 1, 'quince.com': 1, 'zocdoc.com/belly': 1}",1.3,"['casino.draftkings.com', 'joinbilt.com', 'bluechew.com', 'zocdoc.com', 'draftkings.com', 'cash.app', 'helixsleep.com', 'hims.com', 'quince.com', 'zocdoc.com/belly']","['joinbilt.com', 'bluechew.com', 'quince.com', 'casino.draftkings.com', 'hims.com', 'zocdoc.com/belly', 'cash.app', 'helixsleep.com', 'zocdoc.com', 'draftkings.com']",tigerbelly
5,2,40.0,3,53.0,17.666666666666668,0.11618127970978323,0.6,"{'livemomentous.com': 40.0, 'thestrongerhuman.store': 8.0, 'markbellsshot.com': 5.0}","{'livemomentous.com': 1, 'thestrongerhuman.store': 1, 'markbellsshot.com': 1}",1.0,"['livemomentous.com', 'thestrongerhuman.store', 'markbellsshot.com']","['livemomentous.com', 'thestrongerhuman.store', 'markbellsshot.com']",timferrissshow
0,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],todayinfocus
0,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],tomorrowslegends
5,3,60.0,3,67.0,22.333333333333332,0.39788264558841296,0.6,"{'pigfair.com': 11.0, 'dazn.com': 6.0, 'fedex.com/champions': 50.0}","{'pigfair.com': 1, 'dazn.com': 1, 'fedex.com/champions': 1}",1.0,"['pigfair.com', 'dazn.com', 'fedex.com/champions']","['fedex.com/champions', 'pigfair.com', 'dazn.com']",totallyfootballshow
